generated_smiles,reached_max_length
Cc1cccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c(C2N(Cc3cccc2c1N(C)C1CCCC2)c2c(F)c(F)c(F)c(F)c(Cl)c2Cl)c1Cl)C2)c(F)c(F)c(F)c2F)P(c2c(F)c(F)c(F)c(F)c1c(F)c2F)c2F)C2CC(P(c2c(F)c(F)c(F)c(F,True
Cc1cc(C)c1c(F)c2F)c2F)c2c(F)c2c(C)c1,False
CC1(C)C,False
Cc1cccc1)c1c(Cl)c(Cl)c(Cl)c2c(F)c(F)c(B(c2c(F)c1F)CP(c1c(Cl)c(Cl)c(Cl)c2Cl)C2CCC1(C)C)N1c1cc(C)c1,False
Cc1cc(C)c(P(CCCC3)c(Cl)c1Cl,False
Cc1cc(C(=C(B(c1c(Cl)c(Cl)c(Cl)c1Cl)c(Cl)c(C2N(Cc3cc(C(F)(F)F)c3F)c3F)C2CCC1,False
Fc1c(F)c(F)c(F)c(F)c(F)c2F)n1,False
Cc1ccc(-c3cccccc(P(c2c(F)c3F)c3F)c3F)c3F)cccc3)[P+]2(c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c1c(F)c(F)c(F)c(B(c2cccc2B(c2c(Cl)C2CCCC2B(c2c(F)c1c(F)c(F)c(F)c1F,True
Cc1ccccccc21,False
Cc1cc(C)c1,False
Cc1cccccc2)c2c(Cl)c(C)c(Cl)c1cc(C)cc(C)cc(C)c(Cl)c(Cl)c(Cl)c(Cl)c2cc(C)cc(C)c(N(C)C)CCCC(C)(CC)c2c1cc(C)cc2C)c(C(N2CCC1C(c1c(Cl)c(Cl)c(C)c(N(c2cccc3C2(C)CB(c1ccccc2B(c1c,True
CC(=C(B(c2cc(-c3c(F)c(F)c(F)c(B(c2c(Cl)c(Cl)c(C)cc2C)c(P(c3cccccc2P(c2c(Cl)c4c(F)c(F)c(F)c(F)c1F,False
CC1(C)COCC(C)(C)N1c1cc(C)c3c(C)c(N(c2cc(C)cc(C)c1,False
CN(CC)c2Cl)c(C)cc1C,False
CC(C)C[B-]2(c2c(C)c(B(c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)P(c1ccc(B(c2cccc1)c1c(Cl)c1Cl,False
CC(=C(B(c3c(Cl)c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c(C(F)(F)F)cccc2c1Oc1c(Cl)c3Cl)c(Cl)c(C)c(Cl)c(Cl)c(Cl)c1P(C(=C(B(c4cccccn2)c2c(F)c(F)c(F)c(F)c(F)c(F)c2F)c(F)c(F)c(F)c(F)c(F)c(F,True
Fc1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(C)c1c(Cl)c2Cl)c(Cl)c2Cl)c2Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(B(c2cccc(P(C2=CC(c3c(F)c(F)c(F)c1c(Cl)c1c(F)c(F)c(F)c(F)c(F)c(F)c(F),True
Cc1ccc(-c3cccc3c2-c2ccccc2)c2cccc3)[P+]1(c1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2F)n1,False
Fc1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(F)c(F)c(F)c(F)c1F,False
Cc1cccc2-3)c21,False
CC(C)(C)C)c(N(c2c(F)c4F)ccccc2C)c2ccc3)c3c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(B(c2c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c(B(CCP(c1ccccc2)c2cccc2)c(F)c(F)c(F)c(F)c2F)N2CCC1(C)C,False
Fc1c(C)cc(C)cc2C(C)(C)B(c1c(F)c2c(F)c(F)c1c(Cl)c(Cl)c2Cl)c2c(Cl)c4Cl)c(Cl)c(Cl)c(C)cc1,False
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c(Cl)c(Cl)c2c(Cl)c2c(Cl)c(B(C2=C3CCCCC2)C2CCC1,False
Cc1cccc2)C1,False
CC(B(c2c(Cl)c3Cl)c2Oc2cccc3B(c3c(F)c1ccc(c34)P2c2c(F)c2c(Cl)c(Cl)c2Cl)c2Cl)c1Cl)c(Cl)c(C)cc(C)cc2C)c(BP(c2ccccc(P(CCCCCCC3)c(Cl)c(Cl)c(C)cc(C)cc(C)cc2C)c2c(F)c(F)c(F)c(F,True
Cc1cccc21,False
Cc1cc(C)cc4C)c2P2CCCC1(C)C)C(B(c3c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2F)c2c(C)cc(C)cc(C(=CCB(c2cccc2B(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(C)c1,False
Cc1cc(C)c1,False
Cc1ccccc2B2Oc3ccccc3c2oc2c(Cl)c(Cl)c(Cl)c(C)cc1C,False
Cc1ccc(B(c2ccccc2P(c2c(Cl)c(Cl)c2Cl)c2)c2c(C)c1,False
Cc1cc(C)c1,False
Cc1ccc(OB(c2cccc3B(c3c(F)c2F)c21,False
Cc1cc(C)c1,False
Cc1cc(C)cc(C)c([P+]2(c3cc(C)cc3C)c3c(F)c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(Cl)c(B(CCC(C)CCCC2)c(Cl)c(Cl)c1Cl)c(Cl)c3Cl)c2Cl)c2Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(C2CCCC(C(C)(C)N1c,True
Cc1cc(C(N2CCC1C(c1cc(C)cc2C)c2c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1c(F)c(F)c(F)c(F)c1F)c1F)(c2c(F)c(F)c1c(C)c(Cl)c(Cl)c(B(c2c(F)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c,True
Clc1c(Cl)c(Cl)c(Cl)c1Cl)c(Cl)c1Cl,False
Cc1cc(C)cc(C)cc3C)c2P2CCB(c1c(F)c(F)c(F)c(F)c(F)c(F)c(B(c2c(F)c(F)c(F)c2F)N2CCCC2)c(Cl)c(Cl)c(C2N(Cc3cccccccc3c2oc2c(C)cc(C)cc(B3c4cccc2c1N(C)cc(C)c1,False
CC(CCP(c1c(F)c(F)c(F)c(F)c(F)c(F)c2c(Cl)c3c(F)c(F)c(F)c(F)c(F)c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2F)C2(c2cccc2cccc1,False
Cc1ccccc2-3)c2ccccc3)c3c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2cccc1)C2(c2c(C)c(P(c5ccccc2c1ccccc3c2CCCC3C(c3c(C)cc(C)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(C)c(P(c4c(F)c2F)c2c(Cl,True
Cc1cccc2)c2c(Cl)c(Cl)c2c(C)cc2C)C2CCCCB(c1cc(N(c2c(F)c(PC(=CCB(c2c(B(c3c(F)c3F)c3c(C(F)(F)F)cccc3B(c3c(F)c(F)c(F)c(F)c(F)c(F)c(F)c3F)C(C)C1CCCC(C)(C)N1C(C)C,False
FC(F)(F)F)c3c(Cl)c(Cl)c1c(F)c2F)c1F)c1F)=C(c2c(C)c([P+]2(c2cccccc1,False
CC(C)(C)C,False
CC(CC)c2ccccccccc3B(c3cccc2O1)C(C)C,False
Cc1cc(N(C)cc(C)c1,False
CC(C)(C)C,False
Cc1cc(C)c(Cl)c(B(Cc2cccc1)N1Cc1cccc1B(c1cccc3c2-c2cccc2c1N(C)cc(C)c1,False
Cc1cc(C)cc(C)cc(C(F)(F)F)cccccc2)c2c(C)c1,False
Cc1cc(C)c1,False
Cc1cc(C)cc2C)c(Cl)c(Cl)c1c(F)c1F)CP(c1c(F)c(F)c(F)c(F)c(F)c2F)c2F)c(F)c(F)c(F)c(F)c1)C2B(c2c(Cl)c2Cl)c(Cl)c(Cl)c1ccccn2)c2c(F)c(F)c(F)c(F)c(Cl)c2c(Cl)c3Cl)c4Cl)c(C)cc(C),True
CC(C)C)N1Cc1cccc2)c(F)c(F)c1F)c1F,False
Fc1c(Cl)c(Cl)c(Cl)c2Cl)c(C)cc(C)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(B(c3c(Cl)c(Cl)c(Cl)c(Cl)c1c(F)c(F)c(F)c(F)c(F)c(B(c2c(Cl)c(Cl)c(Cl)c(Cl)c(C)ccccc3O2)cc1C,False
CC(C)C,False
Fc1c(F)c(F)c(F)c2c(C)cc2C)c2c(Cl)c2Cl)c(C)cc1,False
CC=C(B(c1c(Cl)c2Cl)c(C)c1,False
Cc1cc(C(N2CCCCCC1)C2B(c2c(B(c2ccccc2B(c2ccccc3)C3CCCC2)cc1,False
Fc1c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(C(F)(F)F)cccc2cccc12,False
Cc1cc(C)cc3C2(C)C)c(C)cc(B(c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1c(C)cc2C)c([P+]2(c2c(F)c(F)c(F)c(F)c(F)c(F)c2F)c1F,False
CC(C)C,False
CCN(CC)C(B(c2cc(C)cc2C)c2cccc2)c2c(Cl)c(Cl)c(Cl)c(C)c2c(C)c1,False
Fc1c(F)c(F)c1F,False
CC(CCP(c1c(C)cc(C)c1,False
CC(C)(C)C)c(Cl)c(Cl)c(C)c1,False
CC(C)cc(C)c(B(c2ccccc1N(Cc3ccccccc2P(c2c(Cl)c2Cl)c(Cl)c(Cl)c3c(C)cc(C)c(P(c4c(F)c(F)c1c(Cl)c2c(C)cc4C)c2cccc3O2)c2cccccc3)C=C(CP(c1c(Cl)c(Cl)c(Cl)c1Cl)c(Cl)c(C)cc(C)cc(C,True
Clc1c(F)c2cccc1,False
Bc1cc(C)cc2C(C)CB(c2c(C)c2Cl)c4c(F)c(F)c(F)c(F)c(F)c(Cl)c(Cl)c(B(c1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(C)cc2C)c2cccc1)B(c2c(Cl)c2Cl)c(Cl)c(Cl)c3c(F)c(F)c(F)c4c(F)c(F)c(B(c1c,True
CC(=CCB(c2c(F)c3c(Cl)ccccc1,False
Cc1cccc3)c(Cl)c1c(F)c(F)c2c(C)cc(C)c1,False
Cc1cccc3c2oc2c(Cl)c(B(Cc2cccccc(C(F)(F)F)cccc2P(c2c(Cl)c2C)c(P(c2cccccc1,False
Cc1cc(C)c(C)c1,False
CN1c2c(F)c(F)c(F)c(F)c2cc(C)cc(C)c(Cl)c(Cl)c1cc(C)c1c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c3Cl)c1Cl,False
Cc1cccc1,False
Cc1cccc2)C1,False
Cc1cccc3)C[B-](c3c(C)c1,False
CC1(C)COCC(C)P(c1c(F)c2c(Cl)c(Cl)c(Cl)c2Cl)c2cccc3c2-c2cccccc3)c3c(F)c2F)c2c(Cl)c(Cl)c(C)cc1C)c1,False
Cc1cccc1B1Oc2cccccccc(B(c3c(C)c1cc(C)c(N(C)C)C(CCP(CCC(C)c(Cl)c(C(N2CCC1C[B-]2(c2ccc(B(c3c(Cl)c1Cl)c4c(F)c3F)CC(c3c(C)c(Cl)c(Cl)c(Cl)c3c(F)c(F)c1F)c1F)(c1cc(C(F)(F)F)ccc,True
Clc1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c1F)c1F,False
Cc1ccc(B(c2ccccccccc1B(c1c(F)c(F)c(F)c(Cl)c(Cl)c(Cl)c(Cl)c3c(F)c(F)c(F)c2F)P(c1cc(C(=C(B(c2c(Cl)c(Cl)c(Cl)c3Cl)c(Cl)c(Cl)c(C)c(P(c4c(C)c(Cl)c(C)c(P(C(C)(C)C,False
CC1(C)C,False
Fc1c(C)cc2C)c(C)c(Cl)c(Cl)c1ccc(c34)P2c2ccccc(P(c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(C)c(Cl)c(C2N(Cc3cccc2C)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2c(C)cc3C)C(B(c2c(Cl)c(Cl)c(Cl)c(,True
Cc1cc(C(F)(F)F)cccc1)c1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c21,False
CC1(CC)(C)P(c2c(Cl)c(C)c(P(CCB(c2c(Cl)c(Cl)c2Cl)c2Cl)c2Cl)c1Cl,False
Fc1c(F)c(F)c(F)c(F)c(F)c1cc(C)c(P(c4ccccc3N(Cc2cccc2)c2c(F)c3cccc2)c2c(C)cc(-c3cccc4cccc2)c2ccccc(C)cc2C)c2cccc2)N2CCCCC1)C1CCC2)C(C)C)n(B(c3c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1c,True
CN1c2c(C)cc1C)c1,False
Cc1cc(C)c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(C)cc(C)cc1C)B(c1c(Cl)c4Cl)c1Cl)c(Cl)c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c(Cl)c(C=C(CP(c1c(F)c(F)c(F)c(F)c2c(F)c(F)c(F),True
CCN(C)C1CCC2B(c2c(Cl)c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c(C)cc(C)cc(C)c1,False
Cc1cc(C)cc(C)c(Cl)c1P(c1cccccccc2B(c2ccccc2P(c2ccc3)c3c(F)c(F)c1F)c1F)c1F,False
CC(C3)C3CCC(C)(C)P(c1c(Cl)c2c(B(C2=CC(c3c(F)c1c(F)c(F)c(F)c1F)c1)c1c(Cl)c3Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(C)c1cc(C(C)(C)c(B(c1c(Cl)c(Cl)c(Cl)c2Cl)C2C3CCC(C),True
Cc1cc(C)c1,False
Cc1cc(C)cc(C)c(N(c2c(Cl)c(Cl)c(Cl)c(Cl)c1cccc2)c2ccccc2c1Oc1c(F)c(F)c2c(F)c(F)c(F)c(F)c(F)c2F)c(F)c(F)c2F)N2CCCC(B(c3c(F)c2F)C2(C)CB(c2c(Cl)c2Cl)c(Cl)c(Cl)c1ccccc(c34)P2,True
CC(C)P(CB(c1cccc2N3Cc2ccccc(OB(c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c1Cl,False
Cc1cc(C)c1,False
CC(C)(C)C1CCCC(C)(C)N(Cc3cccc4)c23)c(C(F)(F)F)c1F)c1F,False
CC(C)(C)P(c2c(F)c(F)c2F)c2c(F)c(F)c(F)c(B(c3c(Cl)c(C(=C(B(c2c(C)cc2B(c1c(F)c(F)c(F)c(F)c(F)c(F)c1F,False
Cc1ccc(C)cc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c2cccc1,False
CC(C)C)C(C)(C)C=C(CP(c1c(F)c(F)c(F)c(F)c2c(C)cc2C)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl)c1c(Cl)c2c(Cl)c(Cl)c2c(C)c(Cl)c(Cl)c(Cl)c(Cl)c2c(F)c2ccccc2)cc1,False
CC1(C)c1,False
Fc1c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c2cccc2B(c2c(F)c(F)c(F)c(F)c2F)c2F)P(c2c(F)c(P(c2c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c1Cl)c(Cl)c(Cl)c1Cl)c(Cl)c2Cl)c1Cl)c(C2CCCC2N2CCCC2(,True
CC(=C(B(c3c(Cl)c(C)c(Cl)c3Cl)C2CCCC1,False
CC1(C)C)CCCCC2)C(C)C1CCCC2P(c2c(F)c(F)c(F)c(F)c(F)c(F)c2c(C)c(C(C)(C)cc1C2(C)c(Cl)c(Cl)c1c(Cl)c(C(=C(B(c3c(F)c1F,False
Cc1cc(C)c(Cl)c(Cl)c1Cl,False
CC(=C(B(c3c(Cl)c(Cl)c1Cl)c2ccccc3)cc1C)c1,False
Cc1cc(C)cc(C)cc2C)c2cccc(B(c4cccc2)c(F)c(F)c(B(c1c(Cl)c(C(F)(F)c(F)c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2c(F)c(F)c(F)c2cccc3c2-c2c(Cl)c4Cl)c2c(F)c1F)c1F)=C(c1c(F)c(F)c(F)c,True
Cc1cc(C)c2c(Cl)c(B(c3cccc32)c(F)c(F)c3F)c3F)C2CCCCC2)C(C)(C)B(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,False
CC(B(c3cccc2)C1,False
Cc1ccc2N(Cc1cccc2P(c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c2Cl)c(Cl)c(C)cc2C3(C)C=C2B(c2c(F)c(F)c3)cc2C)c(P(c3c(F)c(F)c2F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2c(C)cc2C)c2c(Cl)c(C,True
Cc1ccc2)c2c(F)c(F)c(F)c(F)c1F)CP(c1c(F)c(F)c(F)c(B(c2ccccccc(B(c3c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(Cl)c(Cl)c1Cl,False
Cc1cccc(C)cc2C)c2cccc2)c2c(Cl)c(Cl)c(Cl)c3cccc3)c3cccc2)c2c(Cl)c(Cl)c(Cl)c3Cl)c3Cl)c1Cl,False
Cc1cc(C)c1,False
Clc1c(F)c(F)c1F)=C(c2c(C)cc(-c3ccccn2)c2c(Cl)c1cc(N(c2cccc2)c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2c(Cl)c(C)cc2C)c2c(F)c(F)c(F,True
CC(C)(C)N1c1cc(C)cc1C)c1c(F)c(F)c1F)c1F)c1F)c1)c1c(C)cc(C(C)C)C(C)C)cc(-c3cccc2)c2c(B(CCCC1(C)C,False
