generated_smiles,reached_max_length
Cc1cc(C)cc(C)cc(C)cccc2c1-c1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c2Cl)c1Cl)c(Cl)c(Cl)c2Cl)c(B(c2c(F)c(F)c(F)c(F)c(B(c1cccc2)c2c(Cl)c(Cl)c(C)cc(C)cc3C)C(B(c2c(F)c(F)c(F)c(F,True
CC(C)C)c2c(B(c3c(Cl)c(Cl)c(Cl)c(Cl)c(B(CC(C)(C)P(c1c(C)cc2C)c2c(F)c(F)c(Cl)c2Cl)c(Cl)c(Cl)c2Cl)c1cccccc3)C3CCC(C)(C)CCCC(CC)CCCCC1,False
c1cccc1N1C(C)(C)C)cc(C)cc2C)c(C(F)(F)F)ccccc32)c(F)c1F,False
Clc1c(Cl)c1Cl)c(Cl)c(Cl)c2c(Cl)c(Cl)c2Cl)c1Cl)c(Cl)c3c(Cl)c(Cl)c(Cl)c2c(C)cc(B(C3CCC(B(c2c(F)c(F)c(F)c2F)c2cccc3C)c2c(C)c1,False
Cc1cccc2P(c2c(F)c1F,False
CCC1)C1CCC2N2CCCCCC1)C2B(c2c(Cl)c2Cl)c1Cl,False
Cc1cccc(B(CC(c2c(Cl)c(Cl)c2c(C)c1,False
Cc1cc(C)cc(C)cc1C,False
CC(C)(C)cc2C)cc1C,False
CCN(C)cc3C)=C3CCCCB(c2c(F)c(F)c(F)c(F)c(F)c2F)C2CCCCCCCCC(C)C=C2B(c2ccccc2)CCCC1,False
CC(C)COCC(C)(C)CC(c2c(B(c3c(Cl)c(Cl)c3Cl)c(Cl)c(Cl)c2ccccc23)cccc1,False
CC=C(CP(c2cccc2)c2c(Cl)c(C)cc(C(C)(C)C,False
CC(C)(C)P(c2c(F)c1F)c1F,False
Cc1cccc(C)c(P(c2c(Cl)c(Cl)c(Cl)c(Cl)c(C)cc2C)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(C)c(Cl)c1Cl)c(Cl)c(Cl)c(F)c(F)c2F)cc(C)cc2C)c(C2N(Cc3cccc(OB(c2c(Cl)c1Cl)P(c1ccc(C)c1,False
CC(CB(c2c(F)c(F)c3F)cccc1P(c1c(F)c(Cl)c2Cl)c2Cl)C2C)C(B(c1c(Cl)c(Cl)c1Cl)c1Cl,False
CC1B(c1c(Cl)c(C2C[B-](c3c(F)c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(B(C3CCCCC2(C)C[B-]2(c2c(Cl)c1Cl,False
Cc1ccc(P(c2c(Cl)c(Cl)c(Cl)c(Cl)c2cc(C)c1,False
CC(B(c3c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(C)cc(C)c([P+]2(c2c(F)c(F)c(F)c3F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c3F)CC(c2c(Cl)c2Cl)c2Cl)c(Cl)c2cc(C)cc1C,True
CC(C)(C)CCCCCC(CB(c2c(F)c(F)c2F)n1,False
Cc1cccc2)c2c(Cl)c(Cl)c(Cl)c2Cl)c2ccccc1)CB(c2cc(C)cc3C2(C)CB(c2c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ccc(C)c1,False
Cc1cc1c(F)c(F)c(F)c(F)c1F)c1cccc3cccc1,False
Cc1ccccc2P(c2cccc32)c(Cl)c(Cl)c(Cl)c2c(Cl)c1Cl)c(C)cc2C)c(Cl)c(Cl)c(Cl)c(B(CCP(C(C)(C)N1c1cccc1)B(c1c(F)c2F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c4cccc2)c2c(C)ccc2B(c2c(C,True
CCC1(C)C,False
Cc1cccc2)c2ccccc1,False
CN1c2c(F)c1c(F)c(F)c2F)C2C3CCCC1C(c1c(Cl)c1Cl,False
CC1(CC)CCCCC3)c21,False
CC(C)CC(c2c(C)cc(C)cc(-c2c-3cccccc2cccc1)c1c(C)cc2C)C2CC(P(c2c(Cl)c1cc(C)c2c(Cl)c(Cl)c(Cl)c1Cl)CP(c1c(Cl)c2ccccccc1)P(c1cc(C)c1,False
Cc1cc(C)c2c1cc(C)c1,False
Cc1cc(CCCC(C)(C)C)cc2C)c2c(F)c2F)c1cc(C(C)(C)[P+]1(C(C)(C)[P+]1(c1c(Cl)c1ccc(P(CCCCC3)C2P(c2ccccc(C(=C(B(c1c(Cl)c(C(=C(B(c2cccccccc2)c2cccc3c2-c2cc(C)cc2C)c(P(c2ccccc1P(,True
Cc1cc(C)cc2C)c(P(C(C)(C)P(c1c(F)c(F)c2F)(c1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(B(c1c(Cl)c(Cl)c4Cl)c3c(F)c2F)c2F)n1,False
Cc1cc(C)c(PC(=C(B(c2c(C)c1c(Cl)c(Cl)c(Cl)c(Cl)c2c(F)c(F)c(F)c(F)c(F)c(F)c3F)c3F)cc(C)cc(CB(c1c(Cl)c2c(F)c(F)c(F)c2c(Cl)c1Cl)CCB(c2c(F)c2cccc2)OC1(C)C,False
Cc1cc(-c3ccccccccc3)c3c(Cl)c(Cl)c2cccc(P(c2cc(C)c(P(c3c(F)c1c(F)c(F)c1c(C)cc2C(C)(C)c(B(c2c(F)c(F)c(F)c(F)c3cccccc1B(Cl)c(Cl)c(Cl)c2c(C)cc(C)cc2C)c(Cl)c(Cl)c(Cl)c(Cl)c(C,True
CC1(C)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1cc(C)c1,False
CC(C)(C)C)c([P+]2(c3c(Cl)c(Cl)c(Cl)c1P(c1c(F)c1F)CP(c2ccccc3N(Cc3cccc1B(c1cc(C)cc3C)C(C)(C)B(c1cc(CB(c1c(C)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl),True
CC1(C)C,False
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)(c3cccc2B(c1c(F)c(F)c2c(Cl)c(Cl)c3Cl)c(C)c1,False
Clc1c(F)c1c(F)c2F)c2F)c(F)c2F)P(c2c(Cl)c(Cl)c1c(C)c1,False
Clc1c(C)c2cccc2c1cc(C(C)(C)C,False
Clc1c(Cl)c(C)c1,False
Cc1cc(C)cc2C)C(CB(c2c(C)cc1,False
CC(C)(B(c3c(Cl)c1Cl)c3Cl)c(Cl)c3c(F)c1F)c1P(c1cccc4)c23)c(F)c2F)c2F)c(F)c(F)c2F)c2c(Cl)c(Cl)c2Cl)c(Cl)c(C)c(P(c2ccccc1,False
Cc1ccc(C(F)(F)F)cc(C)cc2C)C2CCC1C[B-]2(c3cccc2)CCCCC1,False
CC1(C)C,False
Cc1cccc3)c3c(C(=CCB(c2c(C)cc(CCCC2N2CCCC1)C2B(c2c(C)c1,False
Cc1ccccc3)c3ccccc1BCl,False
Clc1c(Cl)c1Cl)c1Cl)C(c1c(B(c3c(F)c1cccc3)cc2C)c(Cl)c(Cl)c3cc(C)c1c(Cl)c(C)c1,False
Clc1c(Cl)c1Cl)P(c1cc(C(=C(B(c2cccc2)c2ccccc1)c1c(F)c(F)c(F)c(F)c(Cl)c(Cl)c(Cl)c(Cl)c(C)cc2C)c(-c3cccccccc2cccc(C)cc(C)c([P+]1(c1c(C)c1,False
Fc1c(F)c(F)c(B(c2c(Cl)c(Cl)c(B(c1c(Cl)c(Cl)c3ccccc(C)c(P(c2cccc1,False
CC(C)(C)N1C(C)C,False
CCN(CC)(C)C)C(B(c2c(Cl)c1Cl)P(c1c(F)c4F)c4F)c4F)c4F)cc(C)c1,False
Cc1cc(C)cc(B(c2c(F)c(F)c2F)c(F)c(F)c(F)c1F)c1F,False
CC(C)N(C)CC1(C)C)N1Cc1cc(C)c(Cl)c(C)cc(C)c(P(c4cccc2)P(c2cccc43)c12)C(C)C[B-](c2cccccc2)c(Cl)c2Cl)c2Cl)c2c(F)c(F)c(F)c(F)c1F)c1F,False
CC(C)(C)CC1(CC)CCCC(C)C)CCC2)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c3F)c3F)CCCC2(C)C)c(PC(=C(B(c2c(C)c(Cl)c(C)cc1C)c1,False
CC1C[B-]2(c2cccc2C)c(Cl)c(Cl)c(Cl)c3Cl)c(C)cc(C)cc1C)B(c2c(Cl)c(Cl)c(C)c2cccc3N(Cc3cccccc2N(Cc3ccccc1)C2B(c1c(C)cc2C)c2c(F)c(B(C(=C(B(c2c(C)cc2C)c2ccccc1)P(c2c(Cl)c(Cl)c,True
CC1(C)C,False
Cc1cc(C)cc2C(C)(C)N1Cc1ccccc2)cc1C,False
CN(CC)(C)cc(C)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c(C)c1,False
CC(CB(c1c(B(c2c(Cl)c(Cl)c2cccc2P(c2c(Cl)c(Cl)c4Cl)c1Cl)c3Cl)c(Cl)c2c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,False
CCN(CC)C(C)(C)C,False
Cc1cc(C(F)(F)F)cc(C)c1cccc1B(c1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C2CCCC3)C2P(c2c(F)c(F)c(B(c2c(C)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,False
Cc1ccc(P(c2c(F)c(F)c21,False
Fc1c(Cl)c(Cl)c(Cl)c1c(F)c(F)c(F)c2F)c(F)c3F)c3F)CC(C)(C)[P+]1(C(C)(C)[P+]1(c1ccccc3B(c3c(F)c1F,False
CC(CB(c1c(Cl)c1Cl)c2Cl)c(C)cc1C,False
CC(B(c2cccc(C)c1,False
Fc1c(Cl)c(Cl)c(Cl)c1Cl,False
Cc1cccc4)c23)c(F)c(F)c(F)c(F)c4F)cc(C)c1,False
Clc1c(F)c(F)c(F)c2F)c2F)P(c2cccc2)c2c(B(c3c(F)c(F)c(F)c(F)c1F)c1c(C)cc(C)c(Cl)c(Cl)c(Cl)c(Cl)c3c(Cl)c(C(F)(F)F)c1F)C(P(c3c(F)c(F)c1F,False
CC1(C)cc(C)cc(C)c1c(F)c(F)c2F)c2c(F)c2F)c2F)c(B(c2c(F)c(F)c(F)c1,False
CC1(C)c1,False
Cc1ccc(B(c3c(F)c3F)CCCC2)C2C3CCCCC(CB(c2cccc(B(c2ccc3c2oc2c(F)c(F)c1c(F)c2F)c2F)c2F)C1c1cc(C)cc2C(C)(B(c1c(F)c(F)c2F)c(F)c(F)c2F)(c2cccc2P(c2c(C)c1,False
CCC(C)(C)CC1(C)COCC(C3)C3CCCCCC2N2CCCCC(C)(C)P(B(c2c(C)c1,False
CC1(C)CC,False
COB(OC)c1,False
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(C)cc1)c1cc(C)cc(C)c1,False
CC(C)C)cc(C)cc(CB(c1c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,False
CC(C)(C)N(Cc3ccccc2)cc1C2(C)c1,False
Cc1cc(C)c23)c(Cl)c2Cl)c(Cl)c1cc(C)c1c(F)c(F)c(F)c(F)c1cc(C)cc2C(C)(CC)C(c1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3c(C)cc3C2(C)cc2C)c2c(B(CCC(C)(C)C,False
Cc1cc(C)c(P(CC(C(C)C,False
Cc1cccc2)c2c(F)c(F)c(F)c(F)c(F)c(F)c3cccc3B(c3cccc(B(c2cccc1)P(c2c(C)c1c(C)c1,False
Clc1c(Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c(C)cc(C)cc(C)c1cccc1)c1c(F)c(F)c(F)c(F)c(F)c(F)c(Cl)c(Cl)c1Cl,False
Cc1cccc1B(c1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2c(F)c3c(Cl)c(C)cc2C)c2cccc3C)C(C)(C)c(Cl)c1Cl,False
Cc1cccc2)c2c(F)c(F)c1F,False
Cc1cc(C)cc2C)c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C2C3CCCC2N2CCCC2(C)cc(C)cc(C)c(P(c4ccccc3)[P+]2(c2cccc2C(C)P(c1c(Cl)c1Cl)c2cccccc(B(c1c(F)c1F)c1F)c1F,False
Cc1cc(N(c2c(C)c1,False
Cc1ccccc(P(c2c(Cl)c(Cl)c2Cl)c(Cl)c(C)cc1C)c1,False
Cc1ccc(B(c2cccc3)cccc1)c1c(C)c1,False
CC1(C)C2CC(P(c2c(C)cc(C)cc1C)B(c2c(F)c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c(C23CC(C)(C)CB(c1c(Cl)c(Cl)c3c(Cl)c(Cl)c(Cl)c2c(C)cc1Cl)c2Cl)c2Cl)C2CCCC3)c(Cl)c(C)cc3C2(C)C,False
Cc1ccccc2)c2ccccc1B(c1c(Cl)c(C2N(Cc3cccc3c2oc2c(F)c(F)c(F)c1F,False
CCN(CC)C(c1c(Cl)c2c(C)cc2C)c(B(c2cccc2)c2c(Cl)c(Cl)c2Cl)CCB(c2c(C)c1,False
Cc1ccc2B(c2cccc(c34)P2c2cccc2P(c2c(C)cc1,False
Cc1cc(C)cc(C)cc1Cl,False
CCN(CC)C(C)(C)N1c1cc(C)cc2C)c(P(c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(Cl)c1Cl)C2CCCCCCCCB(c2ccccc4)c4cccc2)c(F)c(B(Cc2cc(CB(c2cccc1B(c1cccc1,False
Clc1c(F)c(F)c1F)=C(c2ccccc3B(c3cccc2)c(Cl)c(Cl)c1Cl)=C(c2c(Cl)c(C)cc2C)c2c(Cl)c1Cl,False
CC(C)(C)N1c1cccc1,False
Cc1cc(C)cc2C)c(Cl)c(Cl)c(BP(c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2c(F)c(F)c(F)c(F)c1cc(CCCCC2)C2CCCC2)C(C)C,False
CC=C(B(c2cccc1)C(C)(C)N1c1cc(C)c1,False
CC(C)(C)C)CCCC(CCP(C(C)C1CCCCC1(C)cc(C)c1c(Cl)c1Cl)c(C=C(CP(c1c(Cl)c2c(C)cc2B(c2c(F)c1F)(c2c(P(c5cccc2c1cccc2C)c2c(C)c1,False
CC(C)CCCC1,False
Fc1c(F)c2cccc3N(Cc2ccccc3B(c3c(C)cc(C)c1,False
Clc1c(F)c(F)c2F)c2F)c(F)c3F)c3F)cc(C)cc3C)=C3CCC(C)C,False
Fc1c(F)c(F)c(F)c(F)c(F)c1c(F)c(F)c(B(c2cccc1)C(C)(C)C2CCCC1C[B-]2(c3c(Cl)c(Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)N1Cc1cccc2N(Cc3cccc(B(C3CCCC3C(c3cccc2N(Cc3cccc,True
Cc1ccc(B(C(=C(B(c1c(Cl)c(Cl)c(C)cc(C)cc(C)cc(C)c(B(C3CCCCC3)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(C(F)(F)F)cc(C)cc(C)c1,False
Cc1cc(C)c3c(Cl)c2Cl)c(Cl)c1Cl)c(Cl)c(Cl)c2c(Cl)c(Cl)c(C(N2CCCC3C(c3c(C)c1,False
Cc1cccccc3B(c3c(Cl)c2Cl)c(Cl)c(Cl)c(C(C)(C)N1c1cc(C(=CCB(c1cccc2)c2cccccc1,False
CC(C)(B(c2ccccc1B(c1cc(C)cc(C)cc(C(F)(F)F)c3F)CCCCC2)C(C)(C)C,False
CC(=C(B(c2c(F)c(F)c(F)c(F)c2c(Cl)c3cccccc2)CCCCC3)c2c(F)c2F)c2F)c2F)n1,False
CCN(CC)(C)C,False
Cc1cc(C)cc2C)c2c(C)cc(C)c1c(C)c(P(c3c(C)c(Cl)c(B(c3c(C)c1c(Cl)c(Cl)c(C)cc2C)c2c(Cl)c1c(F)c(F)c(B(c2c(Cl)c(Cl)c2Cl)c(Cl)c1c(F)c(F)c2F)C1c1cc(C)c1,False
CC1(CC)C(C)(C)B(c1c(C)cc4C)c4cccc3c2-c2c(Cl)c2c(F)c3F)c3)cc2C)c(P(c3cccc1P(C(C)(C)C=C2B(c2c(F)c4c(Cl)c(B(c2c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c1Cl)c3Cl)c(C)cc1C,False
Cc1cc(C)cc(B(CCP(CCCCC1)C1CCCC2(C)c(P(c3c(Cl)c(Cl)c2c(F)c1c(Cl)c1Cl,False
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c(Cl)c(Cl)c(C)cc(C)cc2C)c(C)cc1C,False
Fc1c(F)c2F)c(F)c(F)c(F)c1)C2(c2c(F)c2F)C2CCCCB(c1c(Cl)c(Cl)c1cccc2B(c2c(F)c(F)c2ccccc2B(c1c(F)c(F)c(F)c(F)c(F)c2F)c2F)C2C3CCC(=C(B(c3cccc2c1Oc1c(Cl)c(C)c(Cl)c(Cl)c(Cl)c1,True
Fc1c(F)c1F)C(P(c3cccccc2)c2c(Cl)c(C)c1,False
CC(C(C)(C)P(CB(c2c(F)c(F)c(F)c(F)c3c(Cl)c(C2N(Cc1ccc(C)cc(C)cc2C(C)C,False
Cc1cc(C)cc(C)c(Cl)c(Cl)c(Cl)c2ccccc4)c4c(Cl)c(Cl)c3Cl)c(Cl)c1Cl,False
CC(CCP(c1c(F)c1c(C)c1c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c2ccccc3B(c3c(F)c1c(Cl)c(C)c1c(F)c(F)c(C)c1,False
CC(C)N1Cc1cc(C(F)(F)F)c3F)c3cc(C)c(B(c4c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2c(C)c1,False
Cc1ccccc2)c2cccc2)c2c(Cl)c3c(C(=CCB(c1c(F)c1F)c1c(Cl)c2c(F)c4F)c4c(F)c3F)c3F)cc(B(c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c4c(Cl)c(Cl)c(Cl)c(Cl)c2cc(C)cc2C)c2c(Cl)c(Cl)c2Cl)CP(c2c,True
CCN(CC)C(C)(C)C1CCCCC3)C2B(c1c(F)c(F)c(F)c(F)c(F)c(F)c1cc(C)c1,False
Bc1cc(C)cc2C)c2c(Cl)c(C(F)(F)F)cccc2)c2c(F)c(F)c(F)c(F)c(F)c2ccccc2)c2c(F)c2F)P(c1ccc(C)cc2C)c2c(P(c2c(F)c(F)c(F)c(F)c(F)c(B(CCP(c2cc(C)c3cccc1)C2B(c2cccc1)C2B(c2c(Cl)c(,True
Cc1cccc2)c2c(F)c(F)c(F)c([P+]2(c2c(C)cc2C)c2c(F)c(F)c([P+]2(c2c(Cl)c(Cl)c2Cl)c1Cl,False
Clc1c(F)c(F)c1F)c1F)c1F)=C(c1c(Cl)c(Cl)c(Cl)c2c(C)c(P(c3c(Cl)c(Cl)c2c(F)c(F)c(F)c(B(c1cccccc2)c2cccc5)c5cccc(P(c4cccc4cccccc1N(C)C,False
Cc1cc(C)c1,False
Fc1c(Cl)c(Cl)c2c(Cl)c3Cl)c2Cl)c(Cl)c(Cl)c1Cl,False
Cc1cc(C)cc(C)c(Cl)c1Cl)c3Cl)c(Cl)c3cccc(P(c2c(Cl)c(Cl)c3Cl)c(Cl)c(Cl)c(Cl)c2Cl)P(c1c(F)c1c(F)c3ccccccc2)c2c(F)c2cccccccc2)c2c(C)c1,False
CC(C)C,False
